1.487289292077178041e-02,9.770355093588267703e-02
1.823272351013625059e-01,-9.009215991985008781e-04
1.575741357076274385e+00,-9.783864169291941332e-03
1.258236266910766066e-01,7.018480442549679963e-04
5.201009225593251689e-04,4.856148476338860952e-03
1.639395364567048513e-02,1.979138102590245085e-07
