2.960074872870841922e+00,-6.387834806614952135e-03,3.565144442927288826e-01,3.773737275894992393e+01,2.899490249048329235e-02,-1.522715414131271539e-01
3.004408924230907107e+00,-6.146782693957392879e-02,3.691285069165370358e-01,3.777382441418944126e+01,3.269064644565939926e-01,-1.391896177784748001e-01
3.041313146296948489e+00,-1.095154064063371263e-01,9.374411521382157719e-01,3.784266251851627061e+01,6.281439757445002048e-01,-1.149756018778923666e-01
3.062701934468861964e+00,-2.208996768810715383e-01,1.131290090371227297e+00,3.794731972326709979e+01,9.308500868747493495e-01,-7.234230570711015773e-02
3.090961971503503491e+00,-3.211842982048396800e-01,1.355054147459020752e+00,3.807286505546491640e+01,1.232510620307069926e+00,-4.591114565452423038e-03
3.035758878699697849e+00,-4.300265336224761703e-01,2.124145637125515851e+00,3.825137758317085712e+01,1.523455297984726231e+00,9.775786678676420816e-02
2.935529513542264546e+00,-5.935014378069412011e-01,2.517363413058527399e+00,3.848589937283841778e+01,1.790242767164283766e+00,2.422850839793610489e-01
2.794740851144997151e+00,-7.133170230453855787e-01,2.504439891107877347e+00,3.873743878781879602e+01,2.018443020173285252e+00,4.280599109776992428e-01
2.651483179243521615e+00,-7.288722421116955452e-01,2.264704781636342812e+00,3.897528782818498883e+01,2.194728220304901445e+00,6.474001845251325937e-01
2.554628260413902119e+00,-6.539534186722296694e-01,1.726882329454861198e+00,3.917241359919490407e+01,2.313442144069393525e+00,8.882895337006104786e-01
2.470542277499162331e+00,-5.186657186926429963e-01,1.860640507208328964e+00,3.935322156760562962e+01,2.373700052228375323e+00,1.138569664513025659e+00
2.421424682267303119e+00,-4.444214341431473869e-01,1.866649206777325265e+00,3.953995252118917847e+01,2.378162525847529629e+00,1.387631384781384369e+00
2.372643692588601638e+00,-3.898031728107726468e-01,1.843396906753371534e+00,3.972581668799141852e+01,2.332150790401351870e+00,1.625715730547329096e+00
2.358655905623479043e+00,-3.590245388545496574e-01,1.604891301674528314e+00,3.989668340796948343e+01,2.243080149966196313e+00,1.847441984769353729e+00
2.372725101372262557e+00,-3.174370553182103150e-01,1.508881178874915463e+00,4.005172618548115793e+01,2.115675763144170496e+00,2.049723785549846244e+00
2.414595644303654254e+00,-2.923298499853482779e-01,1.234016173447594067e+00,4.018671035450640971e+01,1.956335662359760974e+00,2.230548740261692142e+00
2.462909675718035984e+00,-2.587137025710574134e-01,9.768614066410352681e-01,4.029521395177925314e+01,1.770676345022160092e+00,2.390731680703375606e+00
2.475201209727813101e+00,-2.202755152054319543e-01,8.772130535047764077e-01,4.038712381195040280e+01,1.565663155620394820e+00,2.529827533669317230e+00
2.503840499681702969e+00,-1.951612262228989425e-01,7.221544541906723680e-01,4.046582211704329524e+01,1.346652612468277610e+00,2.648939408244232130e+00
2.552702309335343145e+00,-1.608150201568300519e-01,-4.201599192982226061e-01,4.047234251974598607e+01,1.117463678045079511e+00,2.756985480960238100e+00
2.601278502321029862e+00,-2.062253091195825547e-02,-8.671010183454290754e-01,4.040473041586206904e+01,8.834267125522448083e-01,2.865211004050546961e+00
2.625323072931897705e+00,9.933410350513423304e-02,-1.415273701045975052e+00,4.028684682144879048e+01,6.513580479653912070e-01,2.985032285293390597e+00
2.630851475762642888e+00,2.218877774924524482e-01,-1.677527112985989666e+00,4.013039334685724668e+01,4.293265655971401085e-01,3.126833517752636293e+00
2.610364776382648078e+00,3.134149308715004634e-01,-1.728899029989997782e+00,3.995966203269495765e+01,2.262161832416202945e-01,3.294812080332681248e+00
2.593883914134904156e+00,3.559738287493985909e-01,-1.497175825107632807e+00,3.979992675985882045e+01,4.959063564140391706e-02,3.488665958929014099e+00
2.602911803428324067e+00,3.482158376502804686e-01,-1.014190494315271085e+00,3.967771152196691276e+01,-9.949001629772495636e-02,3.704461035134809066e+00
2.649818236311000330e+00,2.829058724156536808e-01,-3.991413958374886439e-01,3.961118862054120626e+01,-2.246060975115206915e-01,3.937855592646463787e+00
2.706813660077301620e+00,1.767026303891277572e-01,8.288508995437260385e-02,3.959869663895461400e+01,-3.336515831900948581e-01,4.184053943002487230e+00
2.764396893590316484e+00,6.499743418520072258e-02,6.094499789920719834e-01,3.963696344810431071e+01,-4.375610007529751044e-01,4.437299690921329365e+00
2.791809099186569831e+00,-6.416160925606612109e-02,1.240435506193444448e+00,3.973395751433868384e+01,-5.488279706152202619e-01,4.691364463506017657e+00
2.805360693854361820e+00,-2.204636544575530044e-01,1.902768283529417515e+00,3.989573057295380210e+01,-6.809419772178799679e-01,4.938585177917857116e+00
2.781378162585724123e+00,-3.875735449222864060e-01,2.151852178701208818e+00,4.009995925123532601e+01,-8.431090140656402054e-01,5.167992437014023110e+00
2.717589492013163355e+00,-4.977413330709639649e-01,2.202928192407776820e+00,4.031823867382851745e+01,-1.038030424945915353e+00,5.366580897834105635e+00
2.630683183919669155e+00,-5.392420906432899841e-01,2.058095197422689093e+00,4.053067029584378389e+01,-1.260593493067923676e+00,5.522416438407445227e+00
2.576467361216336460e+00,-5.180754248159318287e-01,1.754678474396189847e+00,4.071949222219042497e+01,-1.503098539435087089e+00,5.629810079350871632e+00
2.519309885882918376e+00,-4.538711763809580857e-01,1.777472141971909503e+00,4.089621332695592315e+01,-1.755466665540930782e+00,5.686594753192838247e+00
2.461137666706668448e+00,-4.089545325606461224e-01,1.883010737979939897e+00,4.108022976630089573e+01,-2.007322594628231816e+00,5.692696689302252366e+00
2.410912956239978477e+00,-3.917103615404906036e-01,1.985352014715862978e+00,4.127457106212192883e+01,-2.250441319771076198e+00,5.650693854161890961e+00
2.368524378051712898e+00,-3.756433215126653291e-01,1.938330877377831829e+00,4.147073300956122210e+01,-2.475453991579882107e+00,5.562909250147362705e+00
2.347532845547824376e+00,-3.553701534336861645e-01,1.775762211981830374e+00,4.165533413470884483e+01,-2.676344997668911763e+00,5.434764963705561946e+00
2.359672834914895656e+00,-3.305947834140065544e-01,1.486914491154293971e+00,4.181627090864511587e+01,-2.850346587682664801e+00,5.272911064833236239e+00
2.385992292201421172e+00,-2.885377535069079680e-01,1.311439140398549252e+00,4.195480037147557084e+01,-2.995821852508281591e+00,5.083258535653890853e+00
2.414182035398913406e+00,-2.588307194497005415e-01,1.191587083540134095e+00,4.207903086354986044e+01,-3.113243557855272847e+00,4.872388545332210441e+00
2.470226395639750550e+00,-2.360162266479518545e-01,9.587068087943114714e-01,4.218460257207468089e+01,-3.204153800089624138e+00,4.644114671819842499e+00
2.490863891608286806e+00,-2.123419895032906402e-01,9.265821159183352806e-01,4.227856353187844718e+01,-3.270855735601912340e+00,4.404051895093198610e+00
2.531194467711829876e+00,-1.962271597999824813e-01,7.309983408445817066e-01,4.235978329596289882e+01,-3.314209933659742813e+00,4.155512909857093540e+00
2.577554735000680886e+00,-1.680489831247661547e-01,-4.198069521609064381e-02,4.238835984148931146e+01,-3.341851149442210733e+00,3.900985823915339878e+00
2.637616779181990889e+00,-7.336085551440788000e-02,-1.658900336854985946e-01,4.237701798972479139e+01,-3.360935957821486575e+00,3.640377451523074015e+00
2.679525463988724265e+00,-1.399011508201937481e-02,-1.970980465350578303e-01,4.235877490048223848e+01,-3.376478908066706808e+00,3.375402381828452647e+00
2.744718438116472647e+00,2.289803451760312122e-02,-1.651061843872420609e-01,4.234099538574251653e+01,-3.392104538296760285e+00,3.104291042596833083e+00
2.791982030539949644e+00,2.989057645123431931e-02,-8.792035522290310087e-03,4.233355422945296453e+01,-3.409960764686983392e+00,2.828440341444637962e+00
2.851692952510788359e+00,1.066047128139088404e-02,3.407590844198375435e-01,4.235236996006913301e+01,-3.427263773668349778e+00,2.546139889760905550e+00
2.903983024170550653e+00,-5.274023315142502971e-02,6.989536810687879687e-01,4.240671515307690242e+01,-3.438820820582568327e+00,2.258655004493211216e+00
2.945671190433843289e+00,-1.336264959302174427e-01,6.843758187189246112e-01,4.247561242953748462e+01,-3.439933363224241258e+00,1.965779840654597432e+00
2.971979611498015927e+00,-1.853814318969438657e-01,1.006234071078604408e+00,4.256198207016281998e+01,-3.424405686329167864e+00,1.669639559902203807e+00
2.978375001067552486e+00,-2.744497066215038084e-01,1.434988666788490130e+00,4.268670659948155333e+01,-3.384920466923128757e+00,1.373675941018041913e+00
2.935170752438526875e+00,-3.924834927337538804e-01,2.003300420713713503e+00,4.286210585830789199e+01,-3.312394789026331221e+00,1.085310754983948467e+00
2.878741429897843762e+00,-5.151048761758663108e-01,2.138348920552396670e+00,4.307009095838464674e+01,-3.198250176108672349e+00,8.142756722407716863e-01
2.799422760935403875e+00,-5.868403249614712047e-01,2.023517642048531240e+00,4.327755888332367107e+01,-3.042894233461832965e+00,5.707336918389559477e-01
2.777649619849200224e+00,-5.827032777476495173e-01,1.450535513414474842e+00,4.344808242034139312e+01,-2.850156553378359714e+00,3.614631494393318323e-01
2.749835527780773781e+00,-4.993333156501618131e-01,1.320226925575743060e+00,4.358601246082286451e+01,-2.627795042756909893e+00,1.894092137746597737e-01
2.740632549728752032e+00,-4.254832001369762140e-01,1.049627974343959824e+00,4.370287720904168793e+01,-2.384757041242044018e+00,5.535231427055962300e-02
2.757781143094647280e+00,-3.482620276149933081e-01,7.990704148709383281e-01,4.379379908568062518e+01,-2.126668484076549515e+00,-4.537637243098922163e-02
2.766990631586567773e+00,-2.768065361120110590e-01,7.113796662417298799e-01,4.386879966251407126e+01,-1.858657581587884966e+00,-1.171459179744383794e-01
2.801663644940544984e+00,-2.293001617730841546e-01,2.875746623069661001e-01,4.391571146270353410e+01,-1.583762898667070651e+00,-1.673351407453945450e-01
