2.225139364716061330e+00,5.958553007626636415e-03,9.175234574482854510e-02,-4.169197833078927551e-02,7.647114490702833223e-02,-8.932387482833087713e-03
2.250901262139077819e+00,-4.506142994398694770e-03,1.561439891416575299e-01,-2.874220784405974796e-02,2.999094322395702839e-01,-1.678157881473830992e-02
2.266244585948598012e+00,-1.433962129873593387e-02,4.708722206166505164e-01,5.261365834387831016e-03,5.259574305234266944e-01,-2.033435884946796154e-02
2.287394304214263041e+00,-4.943555386612728114e-02,5.079110362151545432e-01,5.443658294918175128e-02,7.535968618500896721e-01,-1.668159506626504945e-02
2.309580845740442534e+00,-6.566042865050496224e-02,8.607274001191841384e-01,1.257906726502979744e-01,9.824143341983553324e-01,-1.698083895085567485e-03
2.318773752533007215e+00,-1.016591321084796967e-01,8.558028852293358968e-01,6.218883784385294961e-02,1.214776056749589772e+00,1.296269013280851139e-02
2.292913569364620319e+00,-1.078314740783181680e-01,1.548637847678670187e+00,2.551686066132744998e-02,1.447892966309252127e+00,1.226214314835708669e-02
2.243862713149489707e+00,-1.717904089293272596e-01,1.948031578375979844e+00,4.398299567921924030e-02,1.676988795760558482e+00,5.650698442437472949e-03
2.190020917231082276e+00,-2.266383842289728390e-01,1.915276723403062098e+00,8.180083998458916039e-02,1.900164004137434359e+00,-7.445023611154829701e-04
2.139868599301428365e+00,-2.359837498636720710e-01,1.760936438573704965e+00,1.128709250891741234e-01,2.117606796000626179e+00,-2.916019666758250771e-03
2.096068915859862880e+00,-2.115895439589219607e-01,1.618567596446915724e+00,1.322950047708026933e-01,2.330418167874755309e+00,5.495704744842207787e-04
2.065652118051576114e+00,-1.945377815689035839e-01,1.510532337302607386e+00,1.417175914544599458e-01,2.539899315686275472e+00,9.338031191158648048e-03
2.032593725693445652e+00,-1.688521751428118112e-01,1.463173837313231251e+00,1.450942541115566586e-01,2.747769550142152184e+00,2.101088434471723443e-02
2.015079797189235578e+00,-1.474167565213179432e-01,1.380011885081410039e+00,1.425740302762077139e-01,2.954292689675295236e+00,3.453680064671073996e-02
2.002801480555452596e+00,-1.289066571731618815e-01,1.349963569602470770e+00,1.344197266970764415e-01,3.161105085491133782e+00,4.867826268772017240e-02
1.995039305090701376e+00,-1.168199749132556586e-01,1.182041991218259591e+00,1.141852561966993501e-01,3.369200767714443767e+00,6.112861181623819445e-02
1.968156732209740856e+00,-9.847971109081983532e-02,1.427503127788765314e+00,1.019190705100257999e-01,3.577356867164475318e+00,7.204769717877980428e-02
1.952852162362435307e+00,-9.011606333576295536e-02,1.444500518661374189e+00,1.014387102186014161e-01,3.784509300840687374e+00,8.187054906555107925e-02
1.933330907403401966e+00,-1.062730080069524269e-01,1.394536269125595807e+00,9.850053437483610730e-02,3.991681582567872866e+00,9.177203812321960141e-02
1.926314718954337479e+00,-9.862993258239378946e-02,1.199746500160354667e+00,8.189036880222523573e-02,4.198612682199137858e+00,9.870814413797757148e-02
1.930630133548739025e+00,-9.122049334737294957e-02,1.006061798025473575e+00,4.537873885329942597e-02,4.406036929563225790e+00,1.015521293032524003e-01
1.928561359498370820e+00,-7.687238867283904820e-02,9.503904830559730676e-01,-2.589726738095062160e-03,4.613830769991410286e+00,9.738816439873847208e-02
1.935093044166559695e+00,-7.363222927337259582e-02,8.374946425525920946e-01,-5.817725546483282911e-02,4.819859269697704285e+00,8.419757596591917470e-02
1.950038768582827764e+00,-6.417048507971599702e-02,7.092212954007153236e-01,-1.239088653180129562e-01,5.022744641648921871e+00,5.966985468540374898e-02
1.970805114605465702e+00,-5.981076804151279347e-02,5.037477979688805840e-01,-2.033155812197148249e-01,5.220665374313453455e+00,2.167972473523934254e-02
1.991455121963066732e+00,-5.195920329844976038e-02,3.523089833063628440e-01,-2.948401495196979472e-01,5.410696313218414488e+00,-3.236099938840709955e-02
2.006846672244455121e+00,-6.440832080213894362e-02,-3.437268937214898457e-01,-2.947232271066007603e-01,5.601212050875978399e+00,-1.017678081198270662e-01
2.018674609768857042e+00,-1.636415237403856388e-02,-8.576359806716351564e-01,-2.104250756384684617e-01,5.814776714121490997e+00,-1.559847457400098669e-01
2.019423438028400408e+00,2.857653516988894679e-02,-1.267044804500436106e+00,-1.625223980052820372e-01,6.041268166810330520e+00,-1.925897236560891457e-01
2.012871329439123169e+00,7.453428975289318192e-02,-1.416062311463555989e+00,-1.347021260668057052e-01,6.275230760689355591e+00,-2.171309077427798495e-01
2.004171026307157266e+00,9.739888503248769758e-02,-1.443395681391427265e+00,-1.118803832628706835e-01,6.513042950009833909e+00,-2.329417835147345184e-01
1.997412217970329529e+00,1.065661446803570084e-01,-1.388846547991654079e+00,-8.547734977519534649e-02,6.752882922978105995e+00,-2.421382689917885300e-01
1.995356508514927407e+00,1.214233624356809843e-01,-1.124230069224867234e+00,-4.056869058243249559e-02,6.993960922307865147e+00,-2.435622380457684588e-01
2.005250568033602576e+00,1.021224549579761998e-01,-7.727083276190368499e-01,3.550317034888736401e-02,7.234198067005181088e+00,-2.326183915263896618e-01
2.028253115010239416e+00,9.287408596041907272e-02,-3.612747890703234543e-01,1.480240512896097704e-01,7.470545849243063863e+00,-2.048586375369180757e-01
2.060287356406318438e+00,6.792832765104479809e-02,-7.834466449076982197e-02,2.869717610217790149e-01,7.697038803342326041e+00,-1.535096660996736750e-01
2.098826151981040944e+00,2.852600386463968740e-02,2.280235955635475931e-01,2.391695115083914969e-01,7.889158523801955702e+00,-8.944535992286808956e-02
2.108185544571778536e+00,8.290605730349984853e-03,1.102848440830492160e+00,1.766293688541206719e-01,8.085533009115485115e+00,-4.404151567369419401e-02
2.108934674612222615e+00,-6.259573876029986272e-02,1.424058657471579448e+00,1.630970604741720509e-01,8.290148627508074242e+00,-1.135127833164295379e-02
2.097575331100948848e+00,-1.158975939277209349e-01,1.520143161288301625e+00,1.652629307862290564e-01,8.499437797000322092e+00,1.406811119748355328e-02
2.078525273531599993e+00,-1.342683894823493984e-01,1.509213215417944065e+00,1.687627443915787617e-01,8.711239766909688598e+00,3.600636588000697552e-02
2.058757311934916068e+00,-1.418590786164991846e-01,1.457362379811032449e+00,1.679226778620196148e-01,8.924472565317389083e+00,5.690431835827021445e-02
2.044592305372571861e+00,-1.353971706666982078e-01,1.444968440863221515e+00,1.633806797923010312e-01,9.138861827915594205e+00,7.685149220084963595e-02
2.033425408941193169e+00,-1.312630009635533668e-01,1.402614005502795802e+00,1.545761457778692116e-01,9.355089828966624665e+00,9.581709368945778849e-02
